scope,layer,route,threshold_id,kind,criterion,epsilon,output_equivalence,observations,mean,median,p90,p99,minimum,maximum,pool_size,mean_pool_fraction,no_active_fraction
layer,8,v,admission_weight_gt_1e-06,approximate,admission_weight > 1e-06,1e-06,not asserted; approximate pruning threshold,9994240,1303.054187211834,1231,1901,2342,253,4751,14500,0.08986580601460924,0.0
layer,9,v,admission_weight_gt_1e-06,approximate,admission_weight > 1e-06,1e-06,not asserted; approximate pruning threshold,9994240,1136.8280985847848,1077,1594,2004,158,7067,14500,0.07840193783343344,0.0
layer,10,v,admission_weight_gt_1e-06,approximate,admission_weight > 1e-06,1e-06,not asserted; approximate pruning threshold,9994240,1555.0072003474002,1538,2098,2504,269,6055,14500,0.1072418758860276,0.0
layer,11,v,admission_weight_gt_1e-06,approximate,admission_weight > 1e-06,1e-06,not asserted; approximate pruning threshold,9994240,1356.3719961697939,1319,1853,2216,198,3443,14500,0.093542896287572,0.0
layer,12,v,admission_weight_gt_1e-06,approximate,admission_weight > 1e-06,1e-06,not asserted; approximate pruning threshold,9994240,1276.014708171907,1248,1757,2200,118,5819,14500,0.08800101435668324,0.0
layer,13,v,admission_weight_gt_1e-06,approximate,admission_weight > 1e-06,1e-06,not asserted; approximate pruning threshold,9994240,738.5148410484439,683,975,1666,70,9443,14500,0.05093205800334096,0.0
layer,14,v,admission_weight_gt_1e-06,approximate,admission_weight > 1e-06,1e-06,not asserted; approximate pruning threshold,9994240,534.9293459032402,524,664,800,19,9712,14500,0.03689167902780967,0.0
layer,15,v,admission_weight_gt_1e-06,approximate,admission_weight > 1e-06,1e-06,not asserted; approximate pruning threshold,9994240,450.87238759525485,216,456,5725,10,8659,14500,0.031094647420362404,0.0
layer,16,v,admission_weight_gt_1e-06,approximate,admission_weight > 1e-06,1e-06,not asserted; approximate pruning threshold,9994240,312.7385796218622,74,585,4084,4,6303,14500,0.021568177904956014,0.0
layer,17,v,admission_weight_gt_1e-06,approximate,admission_weight > 1e-06,1e-06,not asserted; approximate pruning threshold,9994240,314.72121271852586,127,637,2796,7,4884,14500,0.021704911221967303,0.0
layer,0,v,admission_weight_gt_1e-05,approximate,admission_weight > 1e-05,1e-05,not asserted; approximate pruning threshold,9994240,4276.960401191086,4249,5634,6383,1230,8956,14500,0.29496278628904044,0.0
layer,1,v,admission_weight_gt_1e-05,approximate,admission_weight > 1e-05,1e-05,not asserted; approximate pruning threshold,9994240,3462.8617111456197,2590,7276,8422,194,9380,14500,0.2388180490445255,0.0
layer,2,v,admission_weight_gt_1e-05,approximate,admission_weight > 1e-05,1e-05,not asserted; approximate pruning threshold,9994240,2598.3964275422645,1913,5589,7091,237,9355,14500,0.17919975362360446,0.0
layer,3,v,admission_weight_gt_1e-05,approximate,admission_weight > 1e-05,1e-05,not asserted; approximate pruning threshold,9994240,2604.505374395652,2228,4445,5594,525,8760,14500,0.1796210603031484,0.0
layer,4,v,admission_weight_gt_1e-05,approximate,admission_weight > 1e-05,1e-05,not asserted; approximate pruning threshold,9994240,2714.3274868324156,2647,3445,3974,829,7155,14500,0.18719499909189075,0.0
layer,5,v,admission_weight_gt_1e-05,approximate,admission_weight > 1e-05,1e-05,not asserted; approximate pruning threshold,9994240,2074.431148241387,2082,2593,2871,470,3720,14500,0.14306421712009565,0.0
layer,6,v,admission_weight_gt_1e-05,approximate,admission_weight > 1e-05,1e-05,not asserted; approximate pruning threshold,9994240,1590.8202518650742,1607,2126,2497,293,3269,14500,0.10971174150793615,0.0
layer,7,v,admission_weight_gt_1e-05,approximate,admission_weight > 1e-05,1e-05,not asserted; approximate pruning threshold,9994240,1395.5110014368277,1324,2108,2539,199,4241,14500,0.09624213803012605,0.0
layer,8,v,admission_weight_gt_1e-05,approximate,admission_weight > 1e-05,1e-05,not asserted; approximate pruning threshold,9994240,1302.851312055744,1231,1901,2342,253,4751,14500,0.08985181462453408,0.0
layer,9,v,admission_weight_gt_1e-05,approximate,admission_weight > 1e-05,1e-05,not asserted; approximate pruning threshold,9994240,1136.6456569984311,1076,1594,2004,158,7067,14500,0.07838935565506422,0.0
layer,10,v,admission_weight_gt_1e-05,approximate,admission_weight > 1e-05,1e-05,not asserted; approximate pruning threshold,9994240,1554.7654402936091,1538,2098,2503,269,6055,14500,0.1072252027788696,0.0
layer,11,v,admission_weight_gt_1e-05,approximate,admission_weight > 1e-05,1e-05,not asserted; approximate pruning threshold,9994240,1356.152089003266,1318,1853,2215,198,3443,14500,0.09352773027608731,0.0
layer,12,v,admission_weight_gt_1e-05,approximate,admission_weight > 1e-05,1e-05,not asserted; approximate pruning threshold,9994240,1275.8129477579087,1248,1757,2199,118,5817,14500,0.087987099845373,0.0
layer,13,v,admission_weight_gt_1e-05,approximate,admission_weight > 1e-05,1e-05,not asserted; approximate pruning threshold,9994240,738.3977173852139,683,975,1665,70,9443,14500,0.0509239805093251,0.0
layer,14,v,admission_weight_gt_1e-05,approximate,admission_weight > 1e-05,1e-05,not asserted; approximate pruning threshold,9994240,534.8517919321529,524,664,800,19,9710,14500,0.03688633047807951,0.0
layer,15,v,admission_weight_gt_1e-05,approximate,admission_weight > 1e-05,1e-05,not asserted; approximate pruning threshold,9994240,450.8056525558722,216,456,5724,10,8659,14500,0.031090045003853255,0.0
layer,16,v,admission_weight_gt_1e-05,approximate,admission_weight > 1e-05,1e-05,not asserted; approximate pruning threshold,9994240,312.6971538606237,74,585,4083,4,6303,14500,0.021565320955905083,0.0
layer,17,v,admission_weight_gt_1e-05,approximate,admission_weight > 1e-05,1e-05,not asserted; approximate pruning threshold,9994240,314.6754789758901,127,637,2795,7,4883,14500,0.02170175717075104,0.0
layer,0,v,admission_weight_gt_1e-04,approximate,admission_weight > 1e-04,0.0001,not asserted; approximate pruning threshold,9994240,4272.533769050973,4244,5630,6378,1228,8951,14500,0.2946575013138602,0.0
layer,1,v,admission_weight_gt_1e-04,approximate,admission_weight > 1e-04,0.0001,not asserted; approximate pruning threshold,9994240,3458.9175076844263,2586,7271,8418,194,9378,14500,0.23854603501271907,0.0
layer,2,v,admission_weight_gt_1e-04,approximate,admission_weight > 1e-04,0.0001,not asserted; approximate pruning threshold,9994240,2594.9162233446464,1910,5584,7086,237,9348,14500,0.1789597395410101,0.0
layer,3,v,admission_weight_gt_1e-04,approximate,admission_weight > 1e-04,0.0001,not asserted; approximate pruning threshold,9994240,2600.9382626392803,2225,4440,5589,524,8757,14500,0.17937505259581243,0.0
layer,4,v,admission_weight_gt_1e-04,approximate,admission_weight > 1e-04,0.0001,not asserted; approximate pruning threshold,9994240,2710.8251210697363,2643,3441,3970,828,7149,14500,0.18695345662549906,0.0
layer,5,v,admission_weight_gt_1e-04,approximate,admission_weight > 1e-04,0.0001,not asserted; approximate pruning threshold,9994240,2071.6120769563267,2079,2590,2868,469,3717,14500,0.14286979841078115,0.0
layer,6,v,admission_weight_gt_1e-04,approximate,admission_weight > 1e-04,0.0001,not asserted; approximate pruning threshold,9994240,1588.5078198042072,1605,2123,2494,293,3264,14500,0.10955226343477291,0.0
layer,7,v,admission_weight_gt_1e-04,approximate,admission_weight > 1e-04,0.0001,not asserted; approximate pruning threshold,9994240,1393.3970535028177,1322,2105,2535,198,4234,14500,0.0960963485174357,0.0
layer,8,v,admission_weight_gt_1e-04,approximate,admission_weight > 1e-04,0.0001,not asserted; approximate pruning threshold,9994240,1300.8255397108735,1229,1898,2339,252,4745,14500,0.0897121061869568,0.0
layer,9,v,admission_weight_gt_1e-04,approximate,admission_weight > 1e-04,0.0001,not asserted; approximate pruning threshold,9994240,1134.822891685611,1075,1591,2001,157,7063,14500,0.07826364770245593,0.0
layer,10,v,admission_weight_gt_1e-04,approximate,admission_weight > 1e-04,0.0001,not asserted; approximate pruning threshold,9994240,1552.3497541583952,1535,2095,2500,269,6046,14500,0.10705860373506174,0.0
layer,11,v,admission_weight_gt_1e-04,approximate,admission_weight > 1e-04,0.0001,not asserted; approximate pruning threshold,9994240,1353.9570127393379,1316,1850,2212,197,3440,14500,0.09337634570616123,0.0
layer,12,v,admission_weight_gt_1e-04,approximate,admission_weight > 1e-04,0.0001,not asserted; approximate pruning threshold,9994240,1273.7945743748398,1246,1754,2196,118,5811,14500,0.08784790168102344,0.0
layer,13,v,admission_weight_gt_1e-04,approximate,admission_weight > 1e-04,0.0001,not asserted; approximate pruning threshold,9994240,737.2260266913743,682,974,1663,70,9438,14500,0.05084317425457754,0.0
layer,14,v,admission_weight_gt_1e-04,approximate,admission_weight > 1e-04,0.0001,not asserted; approximate pruning threshold,9994240,534.0762844398373,523,663,799,18,9706,14500,0.036832847202747404,0.0
layer,15,v,admission_weight_gt_1e-04,approximate,admission_weight > 1e-04,0.0001,not asserted; approximate pruning threshold,9994240,450.1404487985079,215,455,5720,10,8654,14500,0.03104416888265572,0.0
layer,16,v,admission_weight_gt_1e-04,approximate,admission_weight > 1e-04,0.0001,not asserted; approximate pruning threshold,9994240,312.2838127761591,74,584,4080,4,6300,14500,0.02153681467421787,0.0
layer,17,v,admission_weight_gt_1e-04,approximate,admission_weight > 1e-04,0.0001,not asserted; approximate pruning threshold,9994240,314.2202767794249,127,636,2792,7,4880,14500,0.02167036391582241,0.0
layer,0,v,admission_weight_gt_1e-03,approximate,admission_weight > 1e-03,0.001,not asserted; approximate pruning threshold,9994240,4228.45763789943,4196,5584,6332,1199,8913,14500,0.29161776813099516,0.0
layer,1,v,admission_weight_gt_1e-03,approximate,admission_weight > 1e-03,0.001,not asserted; approximate pruning threshold,9994240,3419.636650610752,2546,7221,8375,191,9329,14500,0.2358370103869484,0.0
layer,2,v,admission_weight_gt_1e-03,approximate,admission_weight > 1e-03,0.001,not asserted; approximate pruning threshold,9994240,2560.2843124639794,1878,5531,7035,231,9308,14500,0.17657133189406754,0.0
layer,3,v,admission_weight_gt_1e-03,approximate,admission_weight > 1e-03,0.001,not asserted; approximate pruning threshold,9994240,2565.4522686067176,2191,4392,5537,509,8721,14500,0.17692774266253225,0.0
layer,4,v,admission_weight_gt_1e-03,approximate,admission_weight > 1e-03,0.001,not asserted; approximate pruning threshold,9994240,2675.963289454726,2608,3402,3927,814,7102,14500,0.184549192376188,0.0
layer,5,v,admission_weight_gt_1e-03,approximate,admission_weight > 1e-03,0.001,not asserted; approximate pruning threshold,9994240,2043.6022556992828,2050,2558,2834,458,3688,14500,0.14093808659995052,0.0
layer,6,v,admission_weight_gt_1e-03,approximate,admission_weight > 1e-03,0.001,not asserted; approximate pruning threshold,9994240,1565.5507502321336,1581,2094,2462,287,3230,14500,0.10796901725738853,0.0
layer,7,v,admission_weight_gt_1e-03,approximate,admission_weight > 1e-03,0.001,not asserted; approximate pruning threshold,9994240,1372.4115219366356,1302,2076,2502,190,4193,14500,0.09464907047838866,0.0
layer,8,v,admission_weight_gt_1e-03,approximate,admission_weight > 1e-03,0.001,not asserted; approximate pruning threshold,9994240,1280.7291199731046,1210,1870,2307,245,4691,14500,0.0883261462050417,0.0
layer,9,v,admission_weight_gt_1e-03,approximate,admission_weight > 1e-03,0.001,not asserted; approximate pruning threshold,9994240,1116.7407117499679,1057,1567,1972,154,7014,14500,0.07701660081034262,0.0
layer,10,v,admission_weight_gt_1e-03,approximate,admission_weight > 1e-03,0.001,not asserted; approximate pruning threshold,9994240,1528.3685428806994,1511,2064,2466,265,5982,14500,0.10540472709522064,0.0
layer,11,v,admission_weight_gt_1e-03,approximate,admission_weight > 1e-03,0.001,not asserted; approximate pruning threshold,9994240,1332.1701115842725,1294,1823,2182,190,3389,14500,0.09187380079891534,0.0
layer,12,v,admission_weight_gt_1e-03,approximate,admission_weight > 1e-03,0.001,not asserted; approximate pruning threshold,9994240,1253.7588442943136,1226,1728,2166,117,5742,14500,0.08646612719271128,0.0
layer,13,v,admission_weight_gt_1e-03,approximate,admission_weight > 1e-03,0.001,not asserted; approximate pruning threshold,9994240,725.6202744780994,671,959,1641,64,9394,14500,0.05004277755021375,0.0
layer,14,v,admission_weight_gt_1e-03,approximate,admission_weight > 1e-03,0.001,not asserted; approximate pruning threshold,9994240,526.3905976842661,515,654,787,18,9669,14500,0.03630279984029422,0.0
layer,15,v,admission_weight_gt_1e-03,approximate,admission_weight > 1e-03,0.001,not asserted; approximate pruning threshold,9994240,443.55861616290986,211,447,5673,10,8610,14500,0.03059024939054551,0.0
layer,16,v,admission_weight_gt_1e-03,approximate,admission_weight > 1e-03,0.001,not asserted; approximate pruning threshold,9994240,308.1831401887487,72,576,4047,4,6260,14500,0.021254009668189567,0.0
layer,17,v,admission_weight_gt_1e-03,approximate,admission_weight > 1e-03,0.001,not asserted; approximate pruning threshold,9994240,309.7066391241355,124,628,2765,7,4833,14500,0.021359078560285207,0.0
layer,0,rst,exact_margin_gt_0,exact,selection_margin > 0,,mathematically exact,9994240,2981.597751204694,2837,5168,5961,223,6903,29300,0.1017610153994776,0.0
layer,1,rst,exact_margin_gt_0,exact,selection_margin > 0,,mathematically exact,9994240,4282.283369620902,4286,6477,7073,550,7505,29300,0.1461530160280171,0.0
layer,2,rst,exact_margin_gt_0,exact,selection_margin > 0,,mathematically exact,9994240,4951.870612772957,5065,6612,7064,735,7879,29300,0.16900582296153438,0.0
layer,3,rst,exact_margin_gt_0,exact,selection_margin > 0,,mathematically exact,9994240,3027.818385490042,3142,3878,4133,587,4590,29300,0.10333851145017209,0.0
layer,4,rst,exact_margin_gt_0,exact,selection_margin > 0,,mathematically exact,9994240,2863.3043845254865,2904,3587,3973,513,4660,29300,0.09772369913056268,0.0
layer,5,rst,exact_margin_gt_0,exact,selection_margin > 0,,mathematically exact,9994240,1998.262907034452,2046,2677,3189,268,4065,29300,0.0682000992161929,0.0
layer,6,rst,exact_margin_gt_0,exact,selection_margin > 0,,mathematically exact,9994240,1818.3210147044697,1885,2497,2941,166,4023,29300,0.062058737703224225,0.0
layer,7,rst,exact_margin_gt_0,exact,selection_margin > 0,,mathematically exact,9994240,1822.4916777063588,1868,2433,2873,181,4130,29300,0.06220108115038767,0.0
layer,8,rst,exact_margin_gt_0,exact,selection_margin > 0,,mathematically exact,9994240,1817.0688268442623,1832,2419,2868,208,4126,29300,0.06201600091618643,0.0
layer,9,rst,exact_margin_gt_0,exact,selection_margin > 0,,mathematically exact,9994240,2074.050402131628,2086,2747,3278,263,4862,29300,0.07078670314442416,0.0
layer,10,rst,exact_margin_gt_0,exact,selection_margin > 0,,mathematically exact,9994240,1462.2182080878586,1473,1877,2212,235,3216,29300,0.04990505829651394,0.0
layer,11,rst,exact_margin_gt_0,exact,selection_margin > 0,,mathematically exact,9994240,1561.7002675541112,1552,2033,2526,225,4107,29300,0.05330035042846796,0.0
layer,12,rst,exact_margin_gt_0,exact,selection_margin > 0,,mathematically exact,9994240,1437.4372196385118,1437,1824,2254,208,3587,29300,0.04905929077264545,0.0
layer,13,rst,exact_margin_gt_0,exact,selection_margin > 0,,mathematically exact,9994240,1416.9367053422773,1422,1823,2287,120,3981,29300,0.04835961451680127,0.0
layer,14,rst,exact_margin_gt_0,exact,selection_margin > 0,,mathematically exact,9994240,715.0737979075948,713,928,1128,66,1863,29300,0.024405249075344533,0.0
layer,15,rst,exact_margin_gt_0,exact,selection_margin > 0,,mathematically exact,9994240,873.81687762151,881,1116,1370,50,4328,29300,0.02982310162530751,0.0
layer,16,rst,exact_margin_gt_0,exact,selection_margin > 0,,mathematically exact,9994240,736.0399440077484,742,984,1203,28,3208,29300,0.02512081720162964,0.0
layer,17,rst,exact_margin_gt_0,exact,selection_margin > 0,,mathematically exact,9994240,478.36131401687373,486,641,779,15,1409,29300,0.016326324710473506,0.0
layer,0,rst,admission_weight_gt_1e-06,approximate,admission_weight > 1e-06,1e-06,not asserted; approximate pruning threshold,9994240,2981.593208788262,2837,5168,5961,223,6892,29300,0.10176086036820006,0.0
layer,1,rst,admission_weight_gt_1e-06,approximate,admission_weight > 1e-06,1e-06,not asserted; approximate pruning threshold,9994240,4282.2696798355855,4286,6477,7073,544,7509,29300,0.14615254879984935,0.0
layer,2,rst,admission_weight_gt_1e-06,approximate,admission_weight > 1e-06,1e-06,not asserted; approximate pruning threshold,9994240,4951.818564593205,5065,6612,7064,735,7884,29300,0.16900404657314694,0.0
layer,3,rst,admission_weight_gt_1e-06,approximate,admission_weight > 1e-06,1e-06,not asserted; approximate pruning threshold,9994240,3028.109944227875,3142,3879,4133,594,4588,29300,0.10334846226033703,0.0
layer,4,rst,admission_weight_gt_1e-06,approximate,admission_weight > 1e-06,1e-06,not asserted; approximate pruning threshold,9994240,2863.6715475113665,2904,3588,3973,521,4667,29300,0.09773623029049032,0.0
layer,5,rst,admission_weight_gt_1e-06,approximate,admission_weight > 1e-06,1e-06,not asserted; approximate pruning threshold,9994240,1998.502135930296,2047,2677,3190,269,4070,29300,0.06820826402492478,0.0
layer,6,rst,admission_weight_gt_1e-06,approximate,admission_weight > 1e-06,1e-06,not asserted; approximate pruning threshold,9994240,1818.4193102226882,1885,2497,2941,169,4016,29300,0.062062092499067856,0.0
layer,7,rst,admission_weight_gt_1e-06,approximate,admission_weight > 1e-06,1e-06,not asserted; approximate pruning threshold,9994240,1822.6007071072938,1868,2433,2873,181,4147,29300,0.06220480229035132,0.0
layer,8,rst,admission_weight_gt_1e-06,approximate,admission_weight > 1e-06,1e-06,not asserted; approximate pruning threshold,9994240,1817.2008223736873,1832,2419,2868,205,4131,29300,0.062020505883061,0.0
layer,9,rst,admission_weight_gt_1e-06,approximate,admission_weight > 1e-06,1e-06,not asserted; approximate pruning threshold,9994240,2074.178846415535,2086,2747,3278,263,4866,29300,0.07079108690838004,0.0
layer,10,rst,admission_weight_gt_1e-06,approximate,admission_weight > 1e-06,1e-06,not asserted; approximate pruning threshold,9994240,1462.1972052902472,1473,1877,2212,235,3219,29300,0.04990434147748284,0.0
layer,11,rst,admission_weight_gt_1e-06,approximate,admission_weight > 1e-06,1e-06,not asserted; approximate pruning threshold,9994240,1561.7048699050654,1552,2033,2526,224,4095,29300,0.05330050750529233,0.0
layer,12,rst,admission_weight_gt_1e-06,approximate,admission_weight > 1e-06,1e-06,not asserted; approximate pruning threshold,9994240,1437.4833568135246,1437,1824,2254,211,3587,29300,0.04906086542025681,0.0
layer,13,rst,admission_weight_gt_1e-06,approximate,admission_weight > 1e-06,1e-06,not asserted; approximate pruning threshold,9994240,1416.9340667224321,1422,1823,2287,120,3972,29300,0.04835952446151646,0.0
layer,14,rst,admission_weight_gt_1e-06,approximate,admission_weight > 1e-06,1e-06,not asserted; approximate pruning threshold,9994240,715.0452479628266,713,928,1128,65,1882,29300,0.0244042746744992,0.0
layer,15,rst,admission_weight_gt_1e-06,approximate,admission_weight > 1e-06,1e-06,not asserted; approximate pruning threshold,9994240,873.7855109543096,881,1116,1370,51,4329,29300,0.029822031090590773,0.0
layer,16,rst,admission_weight_gt_1e-06,approximate,admission_weight > 1e-06,1e-06,not asserted; approximate pruning threshold,9994240,736.0096124367636,742,984,1202,28,3193,29300,0.025119781994428794,0.0
layer,17,rst,admission_weight_gt_1e-06,approximate,admission_weight > 1e-06,1e-06,not asserted; approximate pruning threshold,9994240,478.3397687067751,486,641,779,14,1417,29300,0.016325589375657854,0.0
layer,0,rst,admission_weight_gt_1e-05,approximate,admission_weight > 1e-05,1e-05,not asserted; approximate pruning threshold,9994240,2981.146385918289,2837,5167,5960,223,6892,29300,0.10174561044089724,0.0
layer,1,rst,admission_weight_gt_1e-05,approximate,admission_weight > 1e-05,1e-05,not asserted; approximate pruning threshold,9994240,4281.697193483446,4286,6476,7072,544,7509,29300,0.14613301001649986,0.0
layer,2,rst,admission_weight_gt_1e-05,approximate,admission_weight > 1e-05,1e-05,not asserted; approximate pruning threshold,9994240,4951.201914902984,5064,6612,7063,735,7883,29300,0.16898300050863427,0.0
layer,3,rst,admission_weight_gt_1e-05,approximate,admission_weight > 1e-05,1e-05,not asserted; approximate pruning threshold,9994240,3027.726408111072,3142,3878,4133,594,4588,29300,0.10333537229048027,0.0
layer,4,rst,admission_weight_gt_1e-05,approximate,admission_weight > 1e-05,1e-05,not asserted; approximate pruning threshold,9994240,2863.250323186155,2904,3587,3973,521,4666,29300,0.09772185403365717,0.0
layer,5,rst,admission_weight_gt_1e-05,approximate,admission_weight > 1e-05,1e-05,not asserted; approximate pruning threshold,9994240,1998.15808305584,2046,2677,3189,269,4070,29300,0.06819652160600137,0.0
layer,6,rst,admission_weight_gt_1e-05,approximate,admission_weight > 1e-05,1e-05,not asserted; approximate pruning threshold,9994240,1818.1051273533556,1885,2496,2941,169,4016,29300,0.06205136953424422,0.0
layer,7,rst,admission_weight_gt_1e-05,approximate,admission_weight > 1e-05,1e-05,not asserted; approximate pruning threshold,9994240,1822.2826466044442,1868,2433,2873,181,4146,29300,0.062193946983086834,0.0
layer,8,rst,admission_weight_gt_1e-05,approximate,admission_weight > 1e-05,1e-05,not asserted; approximate pruning threshold,9994240,1816.884569211866,1831,2418,2867,205,4130,29300,0.06200971225979065,0.0
layer,9,rst,admission_weight_gt_1e-05,approximate,admission_weight > 1e-05,1e-05,not asserted; approximate pruning threshold,9994240,2073.834111948482,2086,2747,3277,263,4865,29300,0.07077932122691065,0.0
layer,10,rst,admission_weight_gt_1e-05,approximate,admission_weight > 1e-05,1e-05,not asserted; approximate pruning threshold,9994240,1461.9362115578574,1472,1876,2211,235,3219,29300,0.0498954338415651,0.0
layer,11,rst,admission_weight_gt_1e-05,approximate,admission_weight > 1e-05,1e-05,not asserted; approximate pruning threshold,9994240,1561.4328958480085,1552,2032,2526,224,4095,29300,0.053291225114266504,0.0
layer,12,rst,admission_weight_gt_1e-05,approximate,admission_weight > 1e-05,1e-05,not asserted; approximate pruning threshold,9994240,1437.2331524958377,1437,1824,2254,210,3586,29300,0.049052326023748725,0.0
layer,13,rst,admission_weight_gt_1e-05,approximate,admission_weight > 1e-05,1e-05,not asserted; approximate pruning threshold,9994240,1416.6823408283171,1422,1822,2287,120,3971,29300,0.04835093313407226,0.0
layer,14,rst,admission_weight_gt_1e-05,approximate,admission_weight > 1e-05,1e-05,not asserted; approximate pruning threshold,9994240,714.9190517738217,713,928,1127,65,1882,29300,0.0243999676373318,0.0
layer,15,rst,admission_weight_gt_1e-05,approximate,admission_weight > 1e-05,1e-05,not asserted; approximate pruning threshold,9994240,873.6279738129163,880,1116,1370,51,4328,29300,0.029816654396345264,0.0
layer,16,rst,admission_weight_gt_1e-05,approximate,admission_weight > 1e-05,1e-05,not asserted; approximate pruning threshold,9994240,735.8732743060002,742,984,1202,28,3192,29300,0.025115128815904445,0.0
layer,17,rst,admission_weight_gt_1e-05,approximate,admission_weight > 1e-05,1e-05,not asserted; approximate pruning threshold,9994240,478.2528697529777,486,641,778,14,1416,29300,0.01632262354105726,0.0
layer,0,rst,admission_weight_gt_1e-04,approximate,admission_weight > 1e-04,0.0001,not asserted; approximate pruning threshold,9994240,2976.6809381203575,2832,5161,5953,223,6883,29300,0.10159320607919309,0.0
layer,1,rst,admission_weight_gt_1e-04,approximate,admission_weight > 1e-04,0.0001,not asserted; approximate pruning threshold,9994240,4275.976358182313,4280,6469,7064,543,7502,29300,0.14593775966492534,0.0
layer,2,rst,admission_weight_gt_1e-04,approximate,admission_weight > 1e-04,0.0001,not asserted; approximate pruning threshold,9994240,4945.044399173924,5058,6604,7055,734,7874,29300,0.16877284638818854,0.0
layer,3,rst,admission_weight_gt_1e-04,approximate,admission_weight > 1e-04,0.0001,not asserted; approximate pruning threshold,9994240,3023.8898807713244,3138,3874,4128,594,4585,29300,0.10320443279083019,0.0
layer,4,rst,admission_weight_gt_1e-04,approximate,admission_weight > 1e-04,0.0001,not asserted; approximate pruning threshold,9994240,2859.0400501688973,2899,3583,3968,520,4659,29300,0.09757815870883609,0.0
layer,5,rst,admission_weight_gt_1e-04,approximate,admission_weight > 1e-04,0.0001,not asserted; approximate pruning threshold,9994240,1994.7178208648181,2043,2673,3185,268,4066,29300,0.06807910651415762,0.0
layer,6,rst,admission_weight_gt_1e-04,approximate,admission_weight > 1e-04,0.0001,not asserted; approximate pruning threshold,9994240,1814.9666979180008,1881,2493,2936,169,4010,29300,0.061944255901638254,0.0
layer,7,rst,admission_weight_gt_1e-04,approximate,admission_weight > 1e-04,0.0001,not asserted; approximate pruning threshold,9994240,1819.1075858694608,1865,2429,2868,181,4139,29300,0.06208558313547648,0.0
layer,8,rst,admission_weight_gt_1e-04,approximate,admission_weight > 1e-04,0.0001,not asserted; approximate pruning threshold,9994240,1813.719148829726,1828,2414,2863,204,4124,29300,0.061901677434461636,0.0
layer,9,rst,admission_weight_gt_1e-04,approximate,admission_weight > 1e-04,0.0001,not asserted; approximate pruning threshold,9994240,2070.3889538374106,2082,2743,3273,262,4858,29300,0.07066173903881948,0.0
layer,10,rst,admission_weight_gt_1e-04,approximate,admission_weight > 1e-04,0.0001,not asserted; approximate pruning threshold,9994240,1459.3290188148374,1470,1873,2208,235,3215,29300,0.04980645115409001,0.0
layer,11,rst,admission_weight_gt_1e-04,approximate,admission_weight > 1e-04,0.0001,not asserted; approximate pruning threshold,9994240,1558.7154942246734,1549,2029,2522,224,4089,29300,0.05319848103155882,0.0
layer,12,rst,admission_weight_gt_1e-04,approximate,admission_weight > 1e-04,0.0001,not asserted; approximate pruning threshold,9994240,1434.7308603755764,1435,1821,2250,208,3583,29300,0.048966923562306364,0.0
layer,13,rst,admission_weight_gt_1e-04,approximate,admission_weight > 1e-04,0.0001,not asserted; approximate pruning threshold,9994240,1414.1709939925397,1419,1819,2283,120,3965,29300,0.04826522163797064,0.0
layer,14,rst,admission_weight_gt_1e-04,approximate,admission_weight > 1e-04,0.0001,not asserted; approximate pruning threshold,9994240,713.6604151991547,711,926,1126,65,1876,29300,0.024357010757650333,0.0
layer,15,rst,admission_weight_gt_1e-04,approximate,admission_weight > 1e-04,0.0001,not asserted; approximate pruning threshold,9994240,872.0535637527215,879,1114,1367,51,4322,29300,0.029762920264598005,0.0
layer,16,rst,admission_weight_gt_1e-04,approximate,admission_weight > 1e-04,0.0001,not asserted; approximate pruning threshold,9994240,734.5118624327613,741,982,1200,28,3183,29300,0.025068664246851922,0.0
layer,17,rst,admission_weight_gt_1e-04,approximate,admission_weight > 1e-04,0.0001,not asserted; approximate pruning threshold,9994240,477.38573658427254,485,640,777,14,1414,29300,0.01629302855236425,0.0
layer,0,rst,admission_weight_gt_1e-03,approximate,admission_weight > 1e-03,0.001,not asserted; approximate pruning threshold,9994240,2932.3455050108864,2784,5098,5883,218,6812,29300,0.10008005136555927,0.0
layer,1,rst,admission_weight_gt_1e-03,approximate,admission_weight > 1e-03,0.001,not asserted; approximate pruning threshold,9994240,4219.133027824027,4221,6396,6985,526,7423,29300,0.1439977142602057,0.0
layer,2,rst,admission_weight_gt_1e-03,approximate,admission_weight > 1e-03,0.001,not asserted; approximate pruning threshold,9994240,4883.824776871478,4997,6532,6978,712,7780,29300,0.1666834394836682,0.0
layer,3,rst,admission_weight_gt_1e-03,approximate,admission_weight > 1e-03,0.001,not asserted; approximate pruning threshold,9994240,2985.801634441438,3100,3832,4085,576,4535,29300,0.1019044926430525,0.0
layer,4,rst,admission_weight_gt_1e-03,approximate,admission_weight > 1e-03,0.001,not asserted; approximate pruning threshold,9994240,2817.24579317687,2857,3537,3921,504,4593,29300,0.09615173355552457,0.0
layer,5,rst,admission_weight_gt_1e-03,approximate,admission_weight > 1e-03,0.001,not asserted; approximate pruning threshold,9994240,1960.6082972792328,2007,2634,3142,256,3998,29300,0.06691495895150966,0.0
layer,6,rst,admission_weight_gt_1e-03,approximate,admission_weight > 1e-03,0.001,not asserted; approximate pruning threshold,9994240,1783.844605192591,1849,2455,2893,164,3956,29300,0.0608820684366072,0.0
